ID,Updated_DttM,importID,LoadNo,OpsOrg,RoutePrefix,RouteID,RouteVer,Load_Status,Stop_Status,LoadSessionNo,Scac,Mode,Trailer1,Trailer2,PlanArrivalTime,PlanDepartTime,ScheduleArrivalTime,ScheduleDepartTime,ActualArrivalTime,ActualDepartTime,LastPingTime,Location,AcctActorID,AcctID
11823,2026-03-16 10:45:40.760,25666,53217163,GMOps,GM-USA-18008,ARG623L,01-4,Active,Pending,3412828,MOSR,MR,NULL,NULL,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11272,2026-03-16 10:45:40.760,25115,53209714,Mexico GM,GM-MEX-18008,ARM750DU,01-2,Cancelled,Cancelled,5472803,GWYP,TL,NULL,NULL,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,NULL,NULL,2026-03-15 11:16:33.000,"Avancez-VAA, Arlington, TX",NULL,NULL
11273,2026-03-16 10:45:40.760,25115,53209714,Mexico GM,GM-MEX-18008,ARM750DU,01-2,Cancelled,Cancelled,5472803,GWYP,TL,NULL,NULL,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,NULL,NULL,2026-03-15 11:16:33.000,"Avancez-VAA, Arlington, TX",NULL,NULL
11226,2026-03-16 10:45:40.760,25069,53209617,Mexico GM,GM-MEX-18008,ARM700VU,05-2,Cancelled,Cancelled,3364501,PAMT,TL,NULL,NULL,2026-03-19 22:00:00.000,2026-03-19 22:45:00.000,2026-03-19 22:00:00.000,2026-03-19 22:45:00.000,NULL,NULL,2026-03-15 03:53:35.000,"Avancez-VAA, Arlington, TX",NULL,NULL
11449,2026-03-16 10:45:40.760,25292,53211591,GMOps,GM-USA-18008,ARM811A,11-3,Active,Pending,5734901,EVRP,TL,NULL,NULL,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
12707,2026-03-16 10:45:40.760,26550,53229649,GMOps,GM-USA-18008,ARM162B,04-2,Proposed,Inactive,3443508,LGSI,TL,NULL,NULL,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
12675,2026-03-16 10:45:40.760,26518,53229431,GMOps,GM-USA-18008,ARM181A,04-2,Proposed,Inactive,3374157,BLXW,TL,NULL,NULL,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BN,18008-BN
12724,2026-03-16 10:45:40.760,26567,53229686,GMOps,GM-USA-18008,ARM225LA,06-2,Proposed,Inactive,3765701,BLXW,TL,NULL,NULL,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12719,2026-03-16 10:45:40.760,26562,53229677,GMOps,GM-USA-18008,ARS180A,09-2,Proposed,Inactive,3535271,ZZZZ,CTL,NULL,NULL,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,2026-03-19 22:00:00.000,2026-03-19 22:59:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008,18008
13468,2026-03-16 10:45:40.760,27311,53270677,GMOps,GM-USA-18008,ARM600B,79-2,Approved,Inactive,NULL,MOSR,TL,,,2026-03-19 22:00:00.000,2026-03-19 23:00:00.000,2026-03-19 22:00:00.000,2026-03-19 23:00:00.000,NULL,NULL,2026-03-13 13:31:32.000,"GMVM Arlington Asm, Arlington, TX",18008-BW,18008-BW
12340,2026-03-16 10:45:40.760,26183,53224044,GMOps,GM-USA-18008,ARM250LA,01-2,Proposed,Inactive,5406066,PAMT,TL,NULL,NULL,2026-03-19 21:10:00.000,2026-03-19 22:10:00.000,2026-03-19 21:10:00.000,2026-03-19 22:10:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12488,2026-03-16 10:45:40.760,26331,53227226,GMOps,GM-USA-18008,ARM152VA,04-2,Proposed,Inactive,3401760,BLXW,TL,NULL,NULL,2026-03-19 21:00:00.000,2026-03-19 22:00:00.000,2026-03-19 21:00:00.000,2026-03-19 22:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
11464,2026-03-16 10:45:40.760,25307,53211683,Mexico GM,GM-MEX-18008,ARM979V,01-6,Active,Pending,5581648,KVSH,TL,NULL,NULL,2026-03-19 21:00:00.000,2026-03-19 22:00:00.000,2026-03-19 21:00:00.000,2026-03-19 22:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
11265,2026-03-16 10:45:40.760,25108,53209696,Mexico GM,GM-MEX-18008,ARG928AU,01-2,Cancelled,Cancelled,5370615,PAMT,MR,261717,NULL,2026-03-19 20:45:00.000,2026-03-19 21:45:00.000,2026-03-19 20:45:00.000,2026-03-19 21:45:00.000,NULL,NULL,2026-03-15 04:00:53.000,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
12265,2026-03-16 10:45:40.760,26108,53223596,GMOps,GM-USA-18008,ARM101A,01-3,Proposed,Inactive,4377357,ULSV,TL,NULL,NULL,2026-03-19 20:45:00.000,2026-03-19 21:45:00.000,2026-03-19 20:45:00.000,2026-03-19 21:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
11964,2026-03-16 10:45:40.760,25807,53218586,GMOps,GM-USA-18008,ARM600A,03-2,Approved,Inactive,5889500,XFSN,TL,NULL,NULL,2026-03-19 20:45:00.000,2026-03-19 21:45:00.000,2026-03-19 20:45:00.000,2026-03-19 21:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BW,18008-BW
12350,2026-03-16 10:45:40.760,26193,53224197,GMOps,GM-USA-18008,ARM000A,02-2,Proposed,Inactive,5102803,ABFQ,TL,NULL,NULL,2026-03-19 20:30:00.000,2026-03-19 21:30:00.000,2026-03-19 20:30:00.000,2026-03-19 21:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
12130,2026-03-16 10:45:40.760,25973,53221494,GMOps,GM-USA-18008,ARM151L,02-2,Proposed,Inactive,5358300,SYFN,TL,NULL,NULL,2026-03-19 20:30:00.000,2026-03-19 21:30:00.000,2026-03-19 20:30:00.000,2026-03-19 21:30:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11243,2026-03-16 10:45:40.760,25086,53209633,Mexico GM,GM-MEX-18008,ARM798VU,03-2,Proposed,Inactive,3371599,PAMT,TL,162053,NULL,2026-03-19 20:30:00.000,2026-03-19 21:30:00.000,2026-03-19 20:30:00.000,2026-03-19 21:30:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
11225,2026-03-16 10:45:40.760,25068,53209616,Mexico GM,GM-MEX-18008,ARM700VU,04-2,Cancelled,Cancelled,3364498,PAMT,TL,NULL,NULL,2026-03-19 20:30:00.000,2026-03-19 21:15:00.000,2026-03-19 20:30:00.000,2026-03-19 21:15:00.000,NULL,NULL,2026-03-15 03:54:12.000,"Avancez-VAA, Arlington, TX",NULL,NULL
11172,2026-03-16 10:45:40.760,25015,53207790,Mexico GM,GM-MEX-18008,ARM945LU,01-2,Approved,Inactive,0,BLXW,TL,,,2026-03-18 15:40:00.000,2026-03-18 16:40:00.000,2026-03-19 20:30:00.000,2026-03-19 21:30:00.000,NULL,NULL,2026-03-08 23:47:12.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12706,2026-03-16 10:45:40.760,26549,53229648,GMOps,GM-USA-18008,ARM162A,06-2,Proposed,Inactive,3443507,LGSI,TL,NULL,NULL,2026-03-19 20:30:00.000,2026-03-19 21:30:00.000,2026-03-19 20:30:00.000,2026-03-19 21:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
12700,2026-03-16 10:45:40.760,26543,53229621,GMOps,GM-USA-18008,ARG214VY,01-3,Proposed,Inactive,5892790,SYFN,MR,NULL,NULL,2026-03-19 20:30:00.000,2026-03-19 21:30:00.000,2026-03-19 20:30:00.000,2026-03-19 21:30:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
10877,2026-03-16 10:45:40.760,24738,53172341,GMOps,GM-IML-18008,ARN310LC,02-4,Active,Pending,5548224,APAD,ITL,247714,,2026-03-19 20:10:00.000,2026-03-19 21:10:00.000,2026-03-19 20:10:00.000,2026-03-19 21:10:00.000,NULL,NULL,2026-03-14 20:17:29.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12623,2026-03-16 10:45:40.760,26466,53229103,GMOps,GM-USA-18008,ARM152VB,04-2,Proposed,Inactive,3696858,BLXW,TL,NULL,NULL,2026-03-19 20:00:00.000,2026-03-19 21:00:00.000,2026-03-19 20:00:00.000,2026-03-19 21:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12718,2026-03-16 10:45:40.760,26561,53229676,GMOps,GM-USA-18008,ARS180A,08-2,Proposed,Inactive,3535270,ZZZZ,CTL,NULL,NULL,2026-03-19 20:00:00.000,2026-03-19 21:00:00.000,2026-03-19 20:00:00.000,2026-03-19 21:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008,18008
12339,2026-03-16 10:45:40.760,26182,53224042,GMOps,GM-USA-18008,ARM142LA,01-2,Proposed,Inactive,5406060,ULIQ,TL,NULL,NULL,2026-03-19 19:50:00.000,2026-03-19 20:50:00.000,2026-03-19 19:50:00.000,2026-03-19 20:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12099,2026-03-16 10:45:40.760,25942,53221247,GMOps,GM-USA-18008,ARG550L,01-3,Proposed,Inactive,3412699,UACL,MR,NULL,NULL,2026-03-19 19:50:00.000,2026-03-19 20:50:00.000,2026-03-19 19:50:00.000,2026-03-19 20:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11572,2026-03-16 10:45:40.760,25415,53212788,GMOps,GM-USA-18008,ARM811A,10-3,Active,Pending,5343851,EVRP,TL,NULL,NULL,2026-03-19 19:45:00.000,2026-03-19 20:45:00.000,2026-03-19 19:45:00.000,2026-03-19 20:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
11675,2026-03-16 10:45:40.760,25518,53215340,Mexico GM,GM-MEX-18008,ARM776VU,02-2,Proposed,Inactive,3371755,PAMT,TL,261658,NULL,2026-03-19 19:45:00.000,2026-03-19 20:45:00.000,2026-03-19 19:45:00.000,2026-03-19 20:45:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
11221,2026-03-16 10:45:40.760,25064,53209589,GMOps,GM-MEX-18008,ARM702A,03-6,Cancelled,Cancelled,5915532,TMAQ,TL,PENDING,,2026-03-19 19:45:00.000,2026-03-19 20:45:00.000,2026-03-19 19:45:00.000,2026-03-19 20:45:00.000,NULL,NULL,2026-03-15 00:56:59.000,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
11233,2026-03-16 10:45:40.760,25076,53209624,Mexico GM,GM-MEX-18008,ARM799AAU,02-3,Cancelled,Cancelled,3366566,PAMT,TL,NULL,NULL,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,NULL,NULL,2026-03-15 03:58:17.000,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
11282,2026-03-16 10:45:40.760,25125,53209784,Mexico GM,GM-MEX-18008,ARM703VYU,02-2,Cancelled,Cancelled,5851600,PAMT,TL,162161,NULL,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,NULL,NULL,2026-03-16 07:41:43.000,"Avancez-VAA, Arlington, TX",NULL,NULL
11818,2026-03-16 10:45:40.760,25661,53217155,GMOps,GM-USA-18008,ARM661V,03-2,Approved,Inactive,3401813,SYFN,TL,NULL,NULL,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12076,2026-03-16 10:45:40.760,25919,53221197,GMOps,GM-USA-18008,ARM530LCY,01-2,Proposed,Inactive,3374205,XPOL,TL,NULL,NULL,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11974,2026-03-16 10:45:40.760,25817,53218700,Mexico GM,GM-MEX-18008,ARM988AU,03-2,Proposed,Inactive,3371544,HLGI,TL,NULL,NULL,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
11855,2026-03-16 10:45:40.760,25698,53217369,GMOps,GM-USA-18008,ARM300A,02-2,Approved,Inactive,4740149,DOEP,TL,NULL,NULL,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
11856,2026-03-16 10:45:40.760,25699,53217377,GMOps,GM-USA-18008,ARM320A,02-2,Approved,Inactive,4816552,SYFN,TL,NULL,NULL,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-AAA,18008-AAA
12313,2026-03-16 10:45:40.760,26156,53223970,GMOps,GM-USA-18008,ARM025L,01-2,Proposed,Inactive,3671707,PAMT,TL,NULL,NULL,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12155,2026-03-16 10:45:40.760,25998,53221629,GMOps,GM-USA-18008,ARM560A,02-3,Proposed,Inactive,3364943,LOAA,TL,NULL,NULL,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
12480,2026-03-16 10:45:40.760,26323,53227218,GMOps,GM-USA-18008,ARM223A,01-2,Proposed,Inactive,3401735,LGSI,TL,NULL,NULL,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
12790,2026-03-16 10:45:40.760,26633,53230800,ReturnOpsGM,GM-RACK-18008,ARC210EAR,01-2,Proposed,Inactive,5543304,PAMT,TL,NULL,NULL,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,2026-03-19 19:30:00.000,2026-03-19 20:30:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12553,2026-03-16 10:45:40.760,26396,53228735,GMOps,GM-USA-18008,ARM115A,03-2,Proposed,Inactive,3845570,LGSI,TL,NULL,NULL,2026-03-19 19:00:00.000,2026-03-19 20:00:00.000,2026-03-19 19:00:00.000,2026-03-19 20:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BN,18008-BN
12365,2026-03-16 10:45:40.760,26208,53224975,ReturnOpsGM,GM-RACK-18008,ARM270LR,01-2,Proposed,Inactive,3837685,SYFN,TL,NULL,NULL,2026-03-19 18:45:00.000,2026-03-19 19:45:00.000,2026-03-19 18:45:00.000,2026-03-19 19:45:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12073,2026-03-16 10:45:40.760,25916,53221194,GMOps,GM-USA-18008,ARM270L,01-2,Proposed,Inactive,3374161,SYFN,TL,NULL,NULL,2026-03-19 18:45:00.000,2026-03-19 19:45:00.000,2026-03-19 18:45:00.000,2026-03-19 19:45:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12626,2026-03-16 10:45:40.760,26469,53229106,GMOps,GM-USA-18008,ARM152VC,03-2,Proposed,Inactive,3696866,BLXW,TL,NULL,NULL,2026-03-19 18:30:00.000,2026-03-19 20:00:00.000,2026-03-19 18:30:00.000,2026-03-19 20:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12150,2026-03-16 10:45:40.760,25993,53221624,GMOps,GM-USA-18008,ARM540LA,02-2,Proposed,Inactive,3364937,LRGR,TL,NULL,NULL,2026-03-19 18:25:00.000,2026-03-19 19:50:00.000,2026-03-19 18:25:00.000,2026-03-19 19:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12723,2026-03-16 10:45:40.760,26566,53229685,GMOps,GM-USA-18008,ARM225LA,05-2,Proposed,Inactive,3765700,BLXW,TL,NULL,NULL,2026-03-19 18:25:00.000,2026-03-19 19:50:00.000,2026-03-19 18:25:00.000,2026-03-19 19:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11571,2026-03-16 10:45:40.760,25414,53212787,GMOps,GM-USA-18008,ARM811A,09-3,Active,Pending,5343850,EVRP,TL,NULL,NULL,2026-03-19 18:15:00.000,2026-03-19 19:45:00.000,2026-03-19 18:15:00.000,2026-03-19 19:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
11526,2026-03-16 10:45:40.760,25369,53212530,GMOps,GM-USA-18008,ARM821A,02-4,Active,Pending,5577153,EVRP,TL,NULL,NULL,2026-03-19 18:15:00.000,2026-03-19 19:15:00.000,2026-03-19 18:15:00.000,2026-03-19 19:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
12258,2026-03-16 10:45:40.760,26101,53223369,GMOps,GM-USA-18008,ARM420LY,01-2,Proposed,Inactive,5511690,ULIQ,TL,NULL,NULL,2026-03-19 18:05:00.000,2026-03-19 19:05:00.000,2026-03-19 18:05:00.000,2026-03-19 19:05:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12574,2026-03-16 10:45:40.760,26417,53228842,GMOps,GM-USA-18008,ARC210LBY,02-2,Proposed,Inactive,5541138,SYFN,TL,NULL,NULL,2026-03-19 18:05:00.000,2026-03-20 20:35:00.000,2026-03-19 18:05:00.000,2026-03-20 20:35:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12518,2026-03-16 10:45:40.760,26361,53228211,GMOps,GM-USA-18008,ARC210EA,01-2,Proposed,Inactive,5541085,PAMT,TL,NULL,NULL,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
12519,2026-03-16 10:45:40.760,26361,53228211,GMOps,GM-USA-18008,ARC210EA,01-2,Proposed,Inactive,5541085,PAMT,TL,NULL,NULL,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
12209,2026-03-16 10:45:40.760,26052,53221889,GMOps,GM-USA-18008,ARM166V,01-2,Proposed,Inactive,3731959,TQYL,TL,NULL,NULL,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
11965,2026-03-16 10:45:40.760,25808,53218587,GMOps,GM-USA-18008,ARM600A,04-2,Approved,Inactive,5890137,XFSN,TL,NULL,NULL,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BW,18008-BW
11260,2026-03-16 10:45:40.760,25103,53209653,Mexico GM,GM-MEX-18008,ARM785VAU,04-2,Proposed,Inactive,3671655,PAMT,TL,261820,NULL,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12691,2026-03-16 10:45:40.760,26534,53229472,GMOps,GM-USA-18008,ARM162A,05-2,Proposed,Inactive,3401788,LGSI,TL,NULL,NULL,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,2026-03-19 18:00:00.000,2026-03-19 19:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
11689,2026-03-16 10:45:40.760,25532,53215396,Mexico GM,GM-MEX-18008,ARM940AU,02-3,Proposed,Inactive,5375011,PAMT,TL,NULL,NULL,2026-03-19 17:45:00.000,2026-03-19 18:15:00.000,2026-03-19 17:45:00.000,2026-03-19 18:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
12492,2026-03-16 10:45:40.760,26335,53227546,GMOps,GM-USA-18008,ARM230L,02-2,Proposed,Inactive,5223032,NMES,TL,NULL,NULL,2026-03-19 17:45:00.000,2026-03-19 18:45:00.000,2026-03-19 17:45:00.000,2026-03-19 18:45:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
10827,2026-03-16 10:45:40.760,24688,53171285,ReturnOpsGM,GM-RACK-18008,ARN655VAR,01-2,Proposed,Inactive,3838136,APAD,ITL,277572,NULL,2026-03-19 17:30:00.000,2026-03-19 18:30:00.000,2026-03-19 17:30:00.000,2026-03-19 18:30:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12717,2026-03-16 10:45:40.760,26560,53229675,GMOps,GM-USA-18008,ARS180A,07-2,Proposed,Inactive,3535269,ZZZZ,CTL,NULL,NULL,2026-03-19 17:30:00.000,2026-03-19 18:30:00.000,2026-03-19 17:30:00.000,2026-03-19 18:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008,18008
12500,2026-03-16 10:45:40.760,26343,53227881,GMOps,GM-USA-18008,ARM159L,01-2,Proposed,Inactive,5780196,MRLC,TL,NULL,NULL,2026-03-19 17:25:00.000,2026-03-19 18:25:00.000,2026-03-19 17:25:00.000,2026-03-19 18:25:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11684,2026-03-16 10:45:40.760,25527,53215388,Mexico GM,GM-MEX-18008,ARM933LU,01-2,Cancelled,Cancelled,5358863,PAMT,TL,NULL,NULL,2026-03-19 17:25:00.000,2026-03-19 18:25:00.000,2026-03-19 17:25:00.000,2026-03-19 18:25:00.000,NULL,NULL,2026-03-15 03:53:27.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11944,2026-03-16 10:45:40.760,25787,53218166,GMOps,GM-USA-18008,ARM160L,03-2,Approved,Inactive,3374142,SYFN,TL,NULL,NULL,2026-03-19 17:25:00.000,2026-03-19 18:25:00.000,2026-03-19 17:25:00.000,2026-03-19 18:25:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11929,2026-03-16 10:45:40.760,25772,53218015,GMOps,GM-USA-18008,ARM160LY,01-2,Approved,Inactive,5280522,ELOI,TL,NULL,NULL,2026-03-19 17:25:00.000,2026-03-19 18:25:00.000,2026-03-19 17:25:00.000,2026-03-19 18:25:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11235,2026-03-16 10:45:40.760,25078,53209626,Mexico GM,GM-MEX-18008,ARG732EU,01-2,Proposed,Inactive,3367448,PAMT,MR,180766,NULL,2026-03-19 17:05:00.000,2026-03-19 18:05:00.000,2026-03-19 17:05:00.000,2026-03-19 18:05:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11236,2026-03-16 10:45:40.760,25078,53209626,Mexico GM,GM-MEX-18008,ARG732EU,01-2,Proposed,Inactive,3367448,PAMT,MR,180766,NULL,2026-03-19 17:05:00.000,2026-03-19 18:05:00.000,2026-03-19 17:05:00.000,2026-03-19 18:05:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
11824,2026-03-16 10:45:40.760,25667,53217168,GMOps,GM-USA-18008,AR303NP,01-2,Approved,Inactive,3431689,ELOI,TL,2253,NULL,2026-03-19 17:00:00.000,2026-03-19 18:00:00.000,2026-03-19 17:00:00.000,2026-03-19 18:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12508,2026-03-16 10:45:40.760,26351,53227957,GMOps,GM-USA-18008,ARM265V,01-2,Proposed,Inactive,5735427,MOSR,TL,NULL,NULL,2026-03-19 17:00:00.000,2026-03-19 18:00:00.000,2026-03-19 17:00:00.000,2026-03-19 18:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12487,2026-03-16 10:45:40.760,26330,53227225,GMOps,GM-USA-18008,ARM152VA,03-2,Proposed,Inactive,3401756,BLXW,TL,NULL,NULL,2026-03-19 17:00:00.000,2026-03-19 18:00:00.000,2026-03-19 17:00:00.000,2026-03-19 18:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12124,2026-03-16 10:45:40.760,25967,53221432,GMOps,GM-USA-18008,ARM130V,01-2,Proposed,Inactive,4054123,SYFN,TL,NULL,NULL,2026-03-19 17:00:00.000,2026-03-19 18:00:00.000,2026-03-19 17:00:00.000,2026-03-19 18:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12690,2026-03-16 10:45:40.760,26533,53229471,GMOps,GM-USA-18008,ARM162B,03-2,Proposed,Inactive,3401787,LGSI,TL,NULL,NULL,2026-03-19 17:00:00.000,2026-03-19 18:00:00.000,2026-03-19 17:00:00.000,2026-03-19 18:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
12215,2026-03-16 10:45:40.760,26058,53222147,GMOps,GM-USA-18008,ARM540VAY,01-2,Proposed,Inactive,5280505,RBTW,TL,NULL,NULL,2026-03-19 16:45:00.000,2026-03-19 17:45:00.000,2026-03-19 16:45:00.000,2026-03-19 17:45:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12252,2026-03-16 10:45:40.760,26095,53223284,GMOps,GM-USA-18008,ARM000A,05-2,Proposed,Inactive,5644422,ABFQ,TL,NULL,NULL,2026-03-19 16:45:00.000,2026-03-19 17:45:00.000,2026-03-19 16:45:00.000,2026-03-19 17:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
